139;Immendorf Siedlung;50.85383;6.965563;bus
140;Immendorf;50.8588276;6.9590036;bus
141;Zaunhof;50.8604479;6.9547056;bus
142;Mohnweg;50.9379756;6.8554744;bahn
143;Universitätsstr.;50.9366588;6.9254902;bahn
143;Universitätsstr.;50.9366838;6.9242529;bahn
143;Universitätsstr.;50.9359634;6.9245156;bus
143;Universitätsstr.;50.9358519;6.9249287;bus
144;Melaten;50.936839;6.9165874;bahn
145;Hildegardis-Krankenhaus;50.9304638;6.9234583;bus
145;Hildegardis-Krankenhaus;50.9306084;6.9226139;bus
146;Geibelstr.;50.9277913;6.9183596;bus
146;Geibelstr.;50.9281305;6.9186195;bus
147;Leiblplatz;50.9255526;6.9154585;bus
147;Leiblplatz;50.9266982;6.916667;bus
148;Karl-Schwering-Platz;50.9307;6.9164816;bus
148;Karl-Schwering-Platz;50.931318;6.9178115;bus
149;Theresienstr.;50.9293002;6.9128928;bus
149;Theresienstr.;50.929591;6.9133112;bus
150;Weißhausstr.;50.9214148;6.9334577;bahn
150;Weißhausstr.;50.9215653;6.9334029;bus
150;Weißhausstr.;50.9215539;6.9338382;bus
151;Arnulfstr.;50.9182254;6.9301528;bahn
151;Arnulfstr.;50.918342;6.9301369;bahn
152;Sülzburgstr.;50.9153799;6.9270383;bahn
152;Sülzburgstr.;50.9153488;6.9271411;bahn
152;Sülzburgstr.;50.9159899;6.9269506;bus
152;Sülzburgstr.;50.9155707;6.9283399;bus
153;Universität;50.9258137;6.9308577;bahn
153;Universität;50.9260055;6.9307287;bahn
153;Universität;50.9263966;6.9295995;bus
153;Universität;50.925387;6.9297626;bus
154;Weyertal;50.9241202;6.9273152;bahn
154;Weyertal;50.9238463;6.9266553;bahn
155;Lindenburg;50.9221657;6.9215216;bahn
155;Lindenburg;50.9224227;6.922058;bahn
156;Konradstr.;50.9202258;6.9275441;bus
157;Sülzburgstr./Berrenrather Str.;50.9170678;6.9236715;bus
158;Lülsdorf Kirche;;;
159;Rhöndorfer Str.;50.9139045;6.9323808;bus
159;Rhöndorfer Str.;50.9137539;6.9329324;bus
160;Sülzgürtel;50.9117164;6.923224;bahn
160;Sülzgürtel;50.9127119;6.923071;bahn
160;Sülzgürtel;50.9116708;6.9233192;bahn
160;Sülzgürtel;50.9127829;6.9231745;bahn
160;Sülzgürtel;50.9125957;6.9236244;bus
160;Sülzgürtel;50.9127057;6.9227744;bus
161;Bad Godesb. Bf/Löbestr.;;;
162;Berrenrather Str./Gürtel;50.9145173;6.9204188;bahn
162;Berrenrather Str./Gürtel;50.9145596;6.9217078;bus
162;Berrenrather Str./Gürtel;50.9147812;6.9214944;bus
163;Euskirchener Str.;50.9163645;6.9178217;bahn
163;Euskirchener Str.;50.917234;6.9168617;bahn
164;Zülpicher Str./Gürtel;50.9210193;6.914777;bahn
164;Zülpicher Str./Gürtel;50.9197329;6.9156157;bahn
164;Zülpicher Str./Gürtel;50.9205121;6.9158729;bahn
164;Zülpicher Str./Gürtel;50.9202111;6.9145854;bahn
165;Mommsenstr.;50.9191306;6.9102546;bahn
166;Sülz Hermeskeiler Platz;50.9171353;6.9071464;bahn
167;Klettenbergpark;50.9080131;6.9192931;bahn
168;Siebengebirgsallee;50.9097934;6.9290967;bus
168;Siebengebirgsallee;50.9101034;6.9279067;bus
169;Wüllnerstr.;50.9317283;6.9078157;bahn
170;Dürener Str./Gürtel;50.928137;6.9086049;bahn
170;Dürener Str./Gürtel;50.9281202;6.9098566;bus
170;Dürener Str./Gürtel;50.9281041;6.9094545;bus
171;Kitschburger Str.;50.9262641;6.9011287;bus
171;Kitschburger Str.;50.9264459;6.9018977;bus
172;Brahmsstr.;50.9260941;6.8990693;bahn
172;Brahmsstr.;50.9261591;6.8992243;bus
172;Brahmsstr.;50.9260036;6.8988917;bus
173;Gleueler Str./Gürtel;50.9240411;6.9120456;bahn
173;Gleueler Str./Gürtel;50.9242139;6.9130383;bus
173;Gleueler Str./Gürtel;50.9234022;6.9115294;bus
174;Hohenlind;50.9245586;6.8973361;bus
175;Krieler Str.;50.9218215;6.9077095;bus
175;Krieler Str.;50.9212965;6.907105;bus
176;Koppensteinstr.;50.9188959;6.9028108;bus
176;Koppensteinstr.;50.9184356;6.9023196;bus
177;Deckstein;50.9168653;6.900097;bus
178;Aachener Str./Gürtel;50.9369972;6.9087698;bahn
178;Aachener Str./Gürtel;50.9370131;6.9079464;bahn
178;Aachener Str./Gürtel;50.9372587;6.9085232;bahn
178;Aachener Str./Gürtel;50.936709;6.9083559;bahn
179;Maarweg;50.9371598;6.899985;bahn
180;Clarenbachstift;50.9372623;6.8944192;bahn
181;Eupener Str.;50.9374383;6.8899396;bahn
182;Oskar-Jäger-Str./Gürtel;50.9396469;6.9108201;bahn
183;Stolberger Str./Eupener Str.;50.94232;6.888828;bus
184;Stolberger Str./Maarweg;50.942028;6.89753;bus
185;Müngersdorf S-Bahn/Technologiepark;;;
186;Alter Militärring;50.9377119;6.8814919;bahn
186;Alter Militärring;50.9379523;6.8821196;bus
186;Alter Militärring;50.9379066;6.8811674;bus
187;Rheinenergie-Stadion;50.9369931;6.877761;bahn
187;Rheinenergie-Stadion;50.9376262;6.8746697;bahn
188;Wendelinstr.;50.9406619;6.8798766;bus
188;Wendelinstr.;50.9400504;6.8802747;bus
189;Herrigergasse;50.9420066;6.8752745;bus
190;Kämpchensweg;50.9453055;6.8727639;bus
191;Am Lindenweg;50.9520401;6.8623982;bus
192;Flachsweg;50.9459933;6.859517;bus
193;Leinsamenweg;50.9454905;6.8530197;bus
194;Roggenweg;50.9477894;6.8511979;bus
194;Roggenweg;50.947624;6.8476585;bus
195;Vitalisstr. Süd;50.9431504;6.882296;bus
195;Vitalisstr. Süd;50.9432281;6.882178;bus
196;Widdersdorfer Str.;50.9465835;6.8854596;bus
197;Technologiepark Köln;50.9468724;6.8904184;bus
197;Technologiepark Köln;50.946602;6.8912552;bus
198;Schwindstr.;50.9408767;6.8616691;bus
198;Schwindstr.;50.9408767;6.8616691;bus
199;Böcklinstr.;50.9415604;6.8586341;bus
199;Böcklinstr.;50.9415604;6.8586341;bus
200;Junkersdorf;50.9376586;6.8687053;bahn
200;Junkersdorf;50.9373915;6.8676463;bus
200;Junkersdorf;50.9380171;6.8679663;bus
202;Vogelsanger Weg;;;
203;Birkenallee;50.933911;6.860529;bus
204;Kölner Weg;50.931488;6.857511;bus
205;Sterrenhofweg;50.928227;6.8545571;bus
206;Beethovenstr.;50.9306546;6.8521109;bus
206;Beethovenstr.;50.9306546;6.8521109;bus
207;Südallee;50.930488;6.864008;bus
208;Waldstr.;;;
209;Wiener Weg;50.9274696;6.8658009;bus
210;Stüttgerhofweg;;;
211;Egelspfad;50.9422837;6.8531945;bus
212;Bf Lövenich;50.9428732;6.8347392;bahn
212;Bf Lövenich;50.9432401;6.8339824;bus
212;Bf Lövenich;50.9434969;6.8328022;bus
213;Seithümerstr.;50.9463302;6.8326085;bus
213;Seithümerstr.;50.9463302;6.8326085;bus
214;Dieselstr.;50.9471103;6.840395;bus
214;Dieselstr.;50.9471103;6.840395;bus
215;Zaunstr.;50.9471061;6.8301601;bus
215;Zaunstr.;50.9470628;6.8297739;bus
216;An der Ronne;50.9511381;6.8287153;bus
216;An der Ronne;50.9513131;6.8288466;bus
217;Spitzangerweg;50.947503;6.826984;bus
218;Saarstr.;50.944036;6.821388;bus
219;Severinusstr.;50.942842;6.825024;bus
